,id,vehicle.trip.trip_id,vehicle.trip.start_time,vehicle.trip.start_date,vehicle.trip.schedule_relationship,vehicle.trip.route_id,vehicle.trip.direction_id,vehicle.position.latitude,vehicle.position.longitude,vehicle.position.bearing,vehicle.position.speed,vehicle.current_stop_sequence,vehicle.current_status,vehicle.timestamp,vehicle.stop_id,vehicle.vehicle.id,vehicle.vehicle.label,vehicle.occupancy_status
24123,5470,18298100,12:12:00,20260216,0.0,C53,0.0,38.92327880859375,-77.04702758789062,,0.0,62.0,1.0,1771266519,7198,5470,5470,1
24125,5475,16609100,12:48:00,20260216,0.0,C53,1.0,38.893428802490234,-76.99495697021484,178.0,8.839200019836426,33.0,1.0,1771266523,5367,5475,5475,7
24126,5481,30368100,13:12:00,20260216,0.0,C53,0.0,38.86423873901367,-76.97553253173828,301.0,10.363200187683105,18.0,1.0,1771266521,3577,5481,5481,1
24127,5479,7879100,13:24:00,20260216,0.0,C53,0.0,38.845279693603516,-76.98761749267578,,0.0,2.0,1.0,1771266524,13111,5479,5479,7
24130,2838,11407100,13:24:00,20260216,0.0,C53,1.0,38.923038482666016,-77.04289245605469,,0.0,6.0,2.0,1771266517,7152,2838,2838,1
24131,2836,1306100,12:24:00,20260216,0.0,C53,0.0,38.91699981689453,-77.03556823730469,270.0,9.753600120544434,57.0,2.0,1771266525,6897,2836,2836,1
24133,4611,2738100,12:55:00,20260216,0.0,D96,0.0,38.94281005859375,-77.09259033203125,312.0,8.53439998626709,43.0,1.0,1771266520,8238,4611,4611,7
24138,5513,4206100,13:15:00,20260216,0.0,D40,1.0,38.973941802978516,-77.02686309814453,,0.0,14.0,2.0,1771266516,9446,5513,5513,7
24139,5516,26728100,13:00:00,20260216,0.0,C53,1.0,38.906700134277344,-76.9993896484375,117.0,10.972800254821777,26.0,1.0,1771266522,28372,5516,5516,7
24145,7146,35817100,13:00:00,20260216,0.0,D96,1.0,38.93873977661133,-77.08702850341797,,0.30480000376701355,33.0,1.0,1771266521,7985,7146,7146,1
24146,4582,18067100,13:25:00,20260216,0.0,D96,0.0,38.910560607910156,-77.05653381347656,268.0,8.839200019836426,11.0,1.0,1771266533,6536,4582,4582,7
24150,5466,32271100,12:36:00,20260216,0.0,C53,1.0,38.87141036987305,-76.9900894165039,148.0,9.753600120544434,46.0,2.0,1771266531,3759,5466,5466,7
24152,5473,21499100,12:48:00,20260216,0.0,C53,0.0,38.90425109863281,-76.9949722290039,0.0,6.705599784851074,41.0,2.0,1771266528,28286,5473,5473,1
24153,5475,16609100,12:48:00,20260216,0.0,C53,1.0,38.89263153076172,-76.99495697021484,180.0,13.106399536132812,34.0,1.0,1771266530,5252,5475,5475,7
24156,7220,34080100,13:15:00,20260216,0.0,D40,0.0,38.91447830200195,-77.02191925048828,,0.0,14.0,1.0,1771266534,6759,7220,7220,1
24157,7223,28377100,13:00:00,20260216,0.0,D40,0.0,38.93212890625,-77.02366638183594,353.0,6.4008002281188965,24.0,1.0,1771266527,7701,7223,7223,2
24159,2836,1306100,12:24:00,20260216,0.0,C53,0.0,38.916988372802734,-77.03632354736328,274.0,7.924799919128418,57.0,1.0,1771266531,6897,2836,2836,1
24161,4611,2738100,12:55:00,20260216,0.0,D96,0.0,38.94319152832031,-77.09304809570312,311.0,7.924799919128418,43.0,1.0,1771266531,8238,4611,4611,7
24162,5509,8983100,12:30:00,20260216,0.0,D40,1.0,38.892738342285156,-77.02191925048828,180.0,7.924799919128418,57.0,1.0,1771266535,5262,5509,5509,2
24164,5501,30383100,13:00:00,20260216,0.0,D40,1.0,38.95587158203125,-77.02806091308594,174.0,3.0480000972747803,22.0,1.0,1771266530,8715,5501,5501,2
24168,5525,34388100,13:30:00,20260216,0.0,D40,1.0,38.993408203125,-77.03011322021484,,0.0,2.0,1.0,1771266528,18907,5525,5525,7
24169,5533,23339100,12:45:00,20260216,0.0,D40,0.0,38.96493911743164,-77.0277099609375,6.0,7.01039981842041,41.0,1.0,1771266532,9152,5533,5533,7
24170,5537,30895100,13:12:00,20260216,0.0,C53,1.0,38.91701126098633,-77.0246810913086,,0.0,14.0,1.0,1771266534,6880,5537,5537,7
24172,5539,16869100,12:12:00,20260216,0.0,C53,1.0,38.851139068603516,-76.97341918945312,261.0,1.5240000486373901,60.0,1.0,1771266531,2810,5539,5539,7
24175,5461,22663100,12:36:00,20260216,0.0,C53,0.0,38.91447067260742,-77.01766204833984,,0.0,49.0,1.0,1771266536,6764,5461,5461,1
24176,5463,35591100,13:36:00,20260216,0.0,C53,1.0,38.92341995239258,-77.0472183227539,,0.0,2.0,1.0,1771266540,7272,5463,5463,7
24179,5470,18298100,12:12:00,20260216,0.0,C53,0.0,38.92327117919922,-77.04720306396484,265.0,2.7432000637054443,62.0,1.0,1771266542,7198,5470,5470,1
24181,5475,16609100,12:48:00,20260216,0.0,C53,1.0,38.89202117919922,-76.99495697021484,179.0,10.668000221252441,34.0,1.0,1771266536,5252,5475,5475,7
24188,4603,34693100,13:30:00,20260216,0.0,D96,1.0,38.98427963256836,-77.09642791748047,,0.0,2.0,1.0,1771266537,28523,4603,4603,7
24189,4611,2738100,12:55:00,20260216,0.0,D96,0.0,38.94403076171875,-77.09420776367188,313.0,9.448800086975098,44.0,1.0,1771266545,8275,4611,4611,7
24191,5500,13244100,12:15:00,20260216,0.0,D40,1.0,38.89345932006836,-77.02192687988281,181.0,7.924799919128418,56.0,1.0,1771266536,5363,5500,5500,7
24192,5501,30383100,13:00:00,20260216,0.0,D40,1.0,38.95465087890625,-77.0278091430664,174.0,8.229599952697754,23.0,1.0,1771266545,8612,5501,5501,2
24194,5513,4206100,13:15:00,20260216,0.0,D40,1.0,38.973628997802734,-77.02690124511719,186.0,6.705599784851074,14.0,1.0,1771266537,9446,5513,5513,7
24195,5516,26728100,13:00:00,20260216,0.0,C53,1.0,38.905548095703125,-76.99671936035156,118.0,12.801600456237793,27.0,1.0,1771266542,28371,5516,5516,7
24199,5538,20385100,12:24:00,20260216,0.0,C53,1.0,38.866458892822266,-76.98345184326172,,0.0,48.0,1.0,1771266542,3720,5538,5538,7
24200,5539,16869100,12:12:00,20260216,0.0,C53,1.0,38.851131439208984,-76.97350311279297,259.0,2.1335999965667725,60.0,1.0,1771266545,2810,5539,5539,7
24202,4582,18067100,13:25:00,20260216,0.0,D96,0.0,38.91054916381836,-77.0572280883789,268.0,5.486400127410889,11.0,1.0,1771266549,6536,4582,4582,7
24205,5464,1699100,13:00:00,20260216,0.0,C53,0.0,38.87654113769531,-76.99442291259766,,0.0,26.0,1.0,1771266550,4278,5464,5464,1
24210,5481,30368100,13:12:00,20260216,0.0,C53,0.0,38.86566925048828,-76.97901916503906,284.0,8.229599952697754,19.0,1.0,1771266556,3679,5481,5481,1
24211,5479,7879100,13:24:00,20260216,0.0,C53,0.0,38.845279693603516,-76.98761749267578,,0.6096000075340271,2.0,1.0,1771266554,13111,5479,5479,1
24214,2838,11407100,13:24:00,20260216,0.0,C53,1.0,38.92264175415039,-77.04266357421875,167.0,7.619999885559082,6.0,1.0,1771266548,7152,2838,2838,1
24218,5509,8983100,12:30:00,20260216,0.0,D40,1.0,38.892250061035156,-77.02191925048828,227.0,3.657599925994873,57.0,1.0,1771266549,5262,5509,5509,2
24219,5500,13244100,12:15:00,20260216,0.0,D40,1.0,38.892738342285156,-77.02191925048828,180.0,3.352799892425537,57.0,1.0,1771266548,5262,5500,5500,7
24223,5516,26728100,13:00:00,20260216,0.0,C53,1.0,38.90528106689453,-76.99606323242188,118.0,8.53439998626709,27.0,1.0,1771266548,28371,5516,5516,7
24227,5538,20385100,12:24:00,20260216,0.0,C53,1.0,38.866451263427734,-76.9832992553711,96.0,5.791200160980225,48.0,1.0,1771266551,3720,5538,5538,7
24229,7146,35817100,13:00:00,20260216,0.0,D96,1.0,38.93873977661133,-77.08702850341797,,0.0,33.0,1.0,1771266551,7985,7146,7146,1
24231,5461,22663100,12:36:00,20260216,0.0,C53,0.0,38.91447067260742,-77.01766204833984,,0.0,49.0,1.0,1771266566,6764,5461,5461,1
24234,5466,32271100,12:36:00,20260216,0.0,C53,1.0,38.86941909790039,-76.9886474609375,152.0,5.181600093841553,46.0,2.0,1771266562,3759,5466,5466,1
24236,5473,21499100,12:48:00,20260216,0.0,C53,0.0,38.9044303894043,-76.99495697021484,,0.0,41.0,2.0,1771266558,28286,5473,5473,1
24237,5475,16609100,12:48:00,20260216,0.0,C53,1.0,38.89051818847656,-76.9949722290039,180.0,8.839200019836426,35.0,2.0,1771266566,5119,5475,5475,7
24240,7220,34080100,13:15:00,20260216,0.0,D40,0.0,38.91448974609375,-77.02191925048828,351.0,2.4384000301361084,14.0,1.0,1771266561,6759,7220,7220,1
24241,7223,28377100,13:00:00,20260216,0.0,D40,0.0,38.93273162841797,-77.02375793457031,350.0,6.0960001945495605,24.0,1.0,1771266566,7701,7223,7223,2
24243,2836,1306100,12:24:00,20260216,0.0,C53,0.0,38.91699981689453,-77.03653717041016,,0.0,57.0,1.0,1771266562,6897,2836,2836,1
24244,4603,34693100,13:30:00,20260216,0.0,D96,1.0,38.98427963256836,-77.09642791748047,,0.0,2.0,1.0,1771266567,28523,4603,4603,7
24249,5505,29734100,12:30:00,20260216,0.0,D40,0.0,38.99224090576172,-77.02651977539062,359.0,7.924799919128418,54.0,2.0,1771266566,16716,5505,5505,2
24251,5516,26728100,13:00:00,20260216,0.0,C53,1.0,38.905208587646484,-76.99588775634766,,0.0,27.0,1.0,1771266560,28371,5516,5516,7
24252,5525,34388100,13:30:00,20260216,0.0,D40,1.0,38.993408203125,-77.03011322021484,,0.0,2.0,1.0,1771266558,18907,5525,5525,7
24253,5533,23339100,12:45:00,20260216,0.0,D40,0.0,38.965518951416016,-77.02764892578125,3.0,8.229599952697754,41.0,1.0,1771266557,9152,5533,5533,7
24254,5537,30895100,13:12:00,20260216,0.0,C53,1.0,38.91701126098633,-77.02406311035156,98.0,7.315199851989746,14.0,1.0,1771266563,6880,5537,5537,7
24257,7146,35817100,13:00:00,20260216,0.0,D96,1.0,38.93838119506836,-77.08656311035156,183.0,7.924799919128418,33.0,1.0,1771266567,7985,7146,7146,1
24260,5463,35591100,13:36:00,20260216,0.0,C53,1.0,38.92341995239258,-77.0472183227539,,0.0,2.0,1.0,1771266570,7272,5463,5463,7
24261,5464,1699100,13:00:00,20260216,0.0,C53,0.0,38.87654113769531,-76.99492645263672,2.0,4.572000026702881,26.0,1.0,1771266573,4278,5464,5464,1
24263,5470,18298100,12:12:00,20260216,0.0,C53,0.0,38.923500061035156,-77.05055236816406,273.0,4.267199993133545,63.0,2.0,1771266572,7219,5470,5470,1
24265,5475,16609100,12:48:00,20260216,0.0,C53,1.0,38.890411376953125,-76.9949722290039,180.0,8.53439998626709,35.0,2.0,1771266567,5119,5475,5475,7
24267,5479,7879100,13:24:00,20260216,0.0,C53,0.0,38.845279693603516,-76.98761749267578,,0.0,2.0,1.0,1771266576,13111,5479,5479,1
24273,4611,2738100,12:55:00,20260216,0.0,D96,0.0,38.94432830810547,-77.09455871582031,,0.0,44.0,1.0,1771266575,8275,4611,4611,7
24276,5501,30383100,13:00:00,20260216,0.0,D40,1.0,38.95397186279297,-77.02771759033203,173.0,9.448800086975098,23.0,1.0,1771266574,8612,5501,5501,2
24277,5505,29734100,12:30:00,20260216,0.0,D40,0.0,38.99250030517578,-77.02652740478516,358.0,7.315199851989746,54.0,2.0,1771266570,16716,5505,5505,2
24278,5513,4206100,13:15:00,20260216,0.0,D40,1.0,38.97304153442383,-77.02696228027344,182.0,7.619999885559082,14.0,1.0,1771266576,9446,5513,5513,7
24279,5516,26728100,13:00:00,20260216,0.0,C53,1.0,38.90501022338867,-76.9954605102539,119.0,6.705599784851074,28.0,2.0,1771266573,21985,5516,5516,7
24281,5533,23339100,12:45:00,20260216,0.0,D40,0.0,38.96669006347656,-77.02755737304688,7.0,9.144000053405762,42.0,1.0,1771266571,9210,5533,5533,7
24284,5539,16869100,12:12:00,20260216,0.0,C53,1.0,38.85100173950195,-76.97413635253906,251.0,7.315199851989746,60.0,1.0,1771266570,2810,5539,5539,7
24285,7146,35817100,13:00:00,20260216,0.0,D96,1.0,38.93817138671875,-77.08638763427734,153.0,8.53439998626709,33.0,1.0,1771266570,7985,7146,7146,1
24286,4582,18067100,13:25:00,20260216,0.0,D96,0.0,38.910518646240234,-77.05909729003906,269.0,2.1335999965667725,12.0,1.0,1771266587,6532,4582,4582,7
24287,5461,22663100,12:36:00,20260216,0.0,C53,0.0,38.91463088989258,-77.01808166503906,297.0,5.486400127410889,49.0,1.0,1771266584,6764,5461,5461,1
24292,5473,21499100,12:48:00,20260216,0.0,C53,0.0,38.904991149902344,-76.99540710449219,297.0,7.924799919128418,41.0,1.0,1771266587,28286,5473,5473,1
24294,5481,30368100,13:12:00,20260216,0.0,C53,0.0,38.86576843261719,-76.97937774658203,,0.0,19.0,1.0,1771266586,3679,5481,5481,1
24298,2838,11407100,13:24:00,20260216,0.0,C53,1.0,38.92245101928711,-77.0426025390625,,0.0,6.0,1.0,1771266578,7152,2838,2838,1
24301,4611,2738100,12:55:00,20260216,0.0,D96,0.0,38.94435119628906,-77.09464263916016,314.0,5.486400127410889,44.0,1.0,1771266584,8275,4611,4611,7
24302,5509,8983100,12:30:00,20260216,0.0,D40,1.0,38.89208984375,-77.02351379394531,,1.2192000150680542,59.0,2.0,1771266579,21789,5509,5509,2
24303,5500,13244100,12:15:00,20260216,0.0,D40,1.0,38.8925895690918,-77.02191925048828,,0.0,57.0,1.0,1771266578,5262,5500,5500,7
24310,5537,30895100,13:12:00,20260216,0.0,C53,1.0,38.91659164428711,-77.02261352539062,112.0,7.924799919128418,16.0,1.0,1771266579,6848,5537,5537,7
24311,5538,20385100,12:24:00,20260216,0.0,C53,1.0,38.865718841552734,-76.97930145263672,100.0,10.05840015411377,49.0,2.0,1771266585,21624,5538,5538,7
24312,5539,16869100,12:12:00,20260216,0.0,C53,1.0,38.85076141357422,-76.97503662109375,251.0,8.839200019836426,61.0,1.0,1771266579,2787,5539,5539,7
24314,4582,18067100,13:25:00,20260216,0.0,D96,0.0,38.9105110168457,-77.05973815917969,268.0,7.924799919128418,12.0,1.0,1771266596,6532,4582,4582,7
24317,5464,1699100,13:00:00,20260216,0.0,C53,0.0,38.87739181518555,-76.9949722290039,1.0,7.315199851989746,28.0,1.0,1771266592,18082,5464,5464,1
24318,5466,32271100,12:36:00,20260216,0.0,C53,1.0,38.868141174316406,-76.98828125,201.0,6.705599784851074,46.0,2.0,1771266592,3759,5466,5466,1
24321,5475,16609100,12:48:00,20260216,0.0,C53,1.0,38.890018463134766,-76.9950180053711,,0.0,35.0,1.0,1771266598,5119,5475,5475,7
24322,5481,30368100,13:12:00,20260216,0.0,C53,0.0,38.86582946777344,-76.9798812866211,283.0,8.53439998626709,19.0,1.0,1771266597,3679,5481,5481,1
24324,7220,34080100,13:15:00,20260216,0.0,D40,0.0,38.91522979736328,-77.02191925048828,,0.0,16.0,2.0,1771266591,19141,7220,7220,1
24325,7223,28377100,13:00:00,20260216,0.0,D40,0.0,38.93482971191406,-77.02407836914062,355.0,7.924799919128418,25.0,2.0,1771266596,21980,7223,7223,2
24326,2838,11407100,13:24:00,20260216,0.0,C53,1.0,38.92213821411133,-77.0425033569336,162.0,5.791200160980225,6.0,1.0,1771266589,7152,2838,2838,1
24327,2836,1306100,12:24:00,20260216,0.0,C53,0.0,38.91699981689453,-77.03653717041016,,0.0,57.0,1.0,1771266592,6897,2836,2836,1
24328,4603,34693100,13:30:00,20260216,0.0,D96,1.0,38.98427963256836,-77.09642791748047,158.0,3.962399959564209,2.0,1.0,1771266597,28523,4603,4603,7
24332,5501,30383100,13:00:00,20260216,0.0,D40,1.0,38.952510833740234,-77.02751922607422,173.0,10.363200187683105,24.0,2.0,1771266589,8529,5501,5501,2
24336,5525,34388100,13:30:00,20260216,0.0,D40,1.0,38.993408203125,-77.03011322021484,,0.0,2.0,1.0,1771266588,18907,5525,5525,7
24341,7146,35817100,13:00:00,20260216,0.0,D96,1.0,38.93714904785156,-77.08484649658203,133.0,10.972800254821777,34.0,1.0,1771266592,7907,7146,7146,1
24343,5461,22663100,12:36:00,20260216,0.0,C53,0.0,38.91545104980469,-77.01997375488281,298.0,10.972800254821777,50.0,1.0,1771266605,21803,5461,5461,1
24344,5463,35591100,13:36:00,20260216,0.0,C53,1.0,38.92341995239258,-77.0472183227539,,0.0,2.0,1.0,1771266600,7272,5463,5463,7
24345,5464,1699100,13:00:00,20260216,0.0,C53,0.0,38.878639221191406,-76.99497985839844,358.0,10.972800254821777,29.0,2.0,1771266605,4520,5464,5464,1
24347,5470,18298100,12:12:00,20260216,0.0,C53,0.0,38.92351150512695,-77.05065155029297,,0.0,63.0,2.0,1771266602,7219,5470,5470,1
24350,5481,30368100,13:12:00,20260216,0.0,C53,0.0,38.86602020263672,-76.98088836669922,283.0,5.791200160980225,20.0,1.0,1771266607,17578,5481,5481,1
24351,5479,7879100,13:24:00,20260216,0.0,C53,0.0,38.84518051147461,-76.98764038085938,180.0,3.657599925994873,2.0,1.0,1771266608,13111,5479,5479,1
24353,7223,28377100,13:00:00,20260216,0.0,D40,0.0,38.9357795715332,-77.02422332763672,353.0,9.448800086975098,25.0,1.0,1771266607,21980,7223,7223,2
24359,5500,13244100,12:15:00,20260216,0.0,D40,1.0,38.8925895690918,-77.02191925048828,,0.0,57.0,1.0,1771266608,5262,5500,5500,2
24362,5513,4206100,13:15:00,20260216,0.0,D40,1.0,38.970428466796875,-77.0272216796875,185.0,4.572000026702881,15.0,1.0,1771266605,9319,5513,5513,7
24363,5516,26728100,13:00:00,20260216,0.0,C53,1.0,38.90496826171875,-76.99535369873047,,0.0,28.0,2.0,1771266603,21985,5516,5516,7
24365,5533,23339100,12:45:00,20260216,0.0,D40,0.0,38.96712112426758,-77.02741241455078,,0.0,42.0,1.0,1771266601,9210,5533,5533,7
24369,7146,35817100,13:00:00,20260216,0.0,D96,1.0,38.93672180175781,-77.0842514038086,133.0,10.363200187683105,34.0,1.0,1771266598,7907,7146,7146,1
24373,5464,1699100,13:00:00,20260216,0.0,C53,0.0,38.87955856323242,-76.99497985839844,359.0,9.144000053405762,29.0,2.0,1771266616,4520,5464,5464,1
24376,5473,21499100,12:48:00,20260216,0.0,C53,0.0,38.905269622802734,-76.99604797363281,298.0,6.4008002281188965,41.0,1.0,1771266617,28286,5473,5473,1
24377,5475,16609100,12:48:00,20260216,0.0,C53,1.0,38.889888763427734,-76.9949722290039,179.0,6.4008002281188965,35.0,1.0,1771266609,5119,5475,5475,7
24382,2838,11407100,13:24:00,20260216,0.0,C53,1.0,38.920570373535156,-77.0419921875,166.0,6.705599784851074,7.0,1.0,1771266615,18090,2838,2838,1
24385,4611,2738100,12:55:00,20260216,0.0,D96,0.0,38.94562911987305,-77.0964126586914,,0.0,45.0,2.0,1771266614,8329,4611,4611,7
24386,5509,2364100,13:45:00,20260216,0.0,D40,0.0,38.892311096191406,-77.02388763427734,,0.0,2.0,1.0,1771266609,21789,5509,5509,2
24393,5533,23339100,12:45:00,20260216,0.0,D40,0.0,38.967201232910156,-77.02751159667969,1.0,6.0960001945495605,42.0,1.0,1771266618,9210,5533,5533,7
24394,5537,30895100,13:12:00,20260216,0.0,C53,1.0,38.91638946533203,-77.02214050292969,,0.6096000075340271,16.0,1.0,1771266614,6848,5537,5537,7
24395,5538,20385100,12:24:00,20260216,0.0,C53,1.0,38.86561965942383,-76.97876739501953,100.0,3.352799892425537,49.0,1.0,1771266615,21624,5538,5538,7
24396,5539,16869100,12:12:00,20260216,0.0,C53,1.0,38.850650787353516,-76.97550201416016,,0.9143999814987183,61.0,1.0,1771266614,2787,5539,5539,7
24397,7146,35817100,13:00:00,20260216,0.0,D96,1.0,38.93608856201172,-77.08338928222656,,0.0,35.0,1.0,1771266616,7859,7146,7146,1
24398,4582,18067100,13:25:00,20260216,0.0,D96,0.0,38.91048049926758,-77.061767578125,,0.6096000075340271,13.0,1.0,1771266628,6529,4582,4582,7
24402,5466,32271100,12:36:00,20260216,0.0,C53,1.0,38.8680305480957,-76.98834228515625,,0.0,46.0,2.0,1771266622,3759,5466,5466,1
24408,7220,34080100,13:15:00,20260216,0.0,D40,0.0,38.915618896484375,-77.02191925048828,,0.0,16.0,2.0,1771266621,19141,7220,7220,1
24409,7223,28377100,13:00:00,20260216,0.0,D40,0.0,38.936668395996094,-77.02436828613281,349.0,7.315199851989746,27.0,1.0,1771266618,15236,7223,7223,2
24411,2836,1306100,12:24:00,20260216,0.0,C53,0.0,38.91701889038086,-77.0371322631836,263.0,7.924799919128418,58.0,2.0,1771266622,6891,2836,2836,1
24412,4603,34693100,13:30:00,20260216,0.0,D96,1.0,38.98427963256836,-77.09642791748047,158.0,4.572000026702881,2.0,1.0,1771266627,28523,4603,4603,7
24416,5501,30383100,13:00:00,20260216,0.0,D40,1.0,38.95206832885742,-77.02745819091797,,0.0,24.0,1.0,1771266619,8529,5501,5501,2
24424,5539,16869100,12:12:00,20260216,0.0,C53,1.0,38.85055160522461,-76.97567749023438,239.0,7.01039981842041,61.0,1.0,1771266618,2787,5539,5539,7
24425,7146,35817100,13:00:00,20260216,0.0,D96,1.0,38.93608856201172,-77.08338928222656,,0.0,35.0,1.0,1771266623,7859,7146,7146,1
24426,4582,18067100,13:25:00,20260216,0.0,D96,0.0,38.91048049926758,-77.06185913085938,269.0,3.352799892425537,13.0,1.0,1771266633,6529,4582,4582,7
24428,5463,35591100,13:36:00,20260216,0.0,C53,1.0,38.92341995239258,-77.0472183227539,,0.0,2.0,1.0,1771266630,7272,5463,5463,7
24429,5464,1699100,13:00:00,20260216,0.0,C53,0.0,38.880699157714844,-76.99497985839844,6.0,4.572000026702881,29.0,1.0,1771266633,4520,5464,5464,1
24431,5470,18298100,12:12:00,20260216,0.0,C53,0.0,38.92351150512695,-77.05065155029297,,0.0,63.0,2.0,1771266632,7219,5470,5470,1
24433,5475,16609100,12:48:00,20260216,0.0,C53,1.0,38.887699127197266,-76.9949722290039,180.0,8.229599952697754,36.0,1.0,1771266639,4889,5475,5475,7
24435,5479,7879100,13:24:00,20260216,0.0,C53,0.0,38.845088958740234,-76.98857116699219,201.0,2.7432000637054443,3.0,2.0,1771266638,13790,5479,5479,1
24438,2838,11407100,13:24:00,20260216,0.0,C53,1.0,38.92005157470703,-77.04180908203125,,0.0,7.0,1.0,1771266633,18090,2838,2838,1
24443,5500,13244100,12:15:00,20260216,0.0,D40,1.0,38.892478942871094,-77.02191925048828,,0.0,57.0,1.0,1771266638,5262,5500,5500,2
24446,5513,4206100,13:15:00,20260216,0.0,D40,1.0,38.97037124633789,-77.02722930908203,,0.0,15.0,1.0,1771266635,9319,5513,5513,7
24447,5516,26728100,13:00:00,20260216,0.0,C53,1.0,38.9039306640625,-76.99495697021484,179.0,6.705599784851074,28.0,2.0,1771266633,21985,5516,5516,7
24449,5533,23339100,12:45:00,20260216,0.0,D40,0.0,38.968528747558594,-77.02741241455078,4.0,8.839200019836426,43.0,1.0,1771266633,9268,5533,5533,7
24451,5538,20385100,12:24:00,20260216,0.0,C53,1.0,38.86542892456055,-76.97811126708984,113.0,8.53439998626709,50.0,2.0,1771266635,3564,5538,5538,7
24454,4582,18067100,13:25:00,20260216,0.0,D96,0.0,38.91046905517578,-77.06256103515625,269.0,7.924799919128418,13.0,1.0,1771266642,6529,4582,4582,7
24457,5464,1699100,13:00:00,20260216,0.0,C53,0.0,38.880828857421875,-76.99498748779297,,0.30480000376701355,29.0,1.0,1771266640,4520,5464,5464,1
24459,5470,18298100,12:12:00,20260216,0.0,C53,0.0,38.92354965209961,-77.05152130126953,275.0,7.01039981842041,63.0,1.0,1771266646,7219,5470,5470,1
24460,5473,21499100,12:48:00,20260216,0.0,C53,0.0,38.906558990478516,-76.99906921386719,298.0,2.7432000637054443,42.0,2.0,1771266647,6299,5473,5473,1
24462,5481,30368100,13:12:00,20260216,0.0,C53,0.0,38.86616134643555,-76.98165893554688,282.0,3.0480000972747803,20.0,1.0,1771266648,17578,5481,5481,1
24465,7223,28377100,13:00:00,20260216,0.0,D40,0.0,38.93687057495117,-77.02439880371094,,0.0,27.0,1.0,1771266648,15236,7223,7223,2
24467,2836,1306100,12:24:00,20260216,0.0,C53,0.0,38.91701889038086,-77.04025268554688,270.0,9.144000053405762,58.0,1.0,1771266649,6891,2836,2836,1
24468,4603,34693100,13:30:00,20260216,0.0,D96,1.0,38.98479080200195,-77.0965576171875,266.0,5.181600093841553,3.0,2.0,1771266649,21876,4603,4603,7
24469,4611,2738100,12:55:00,20260216,0.0,D96,0.0,38.94580078125,-77.09661865234375,313.0,6.705599784851074,45.0,1.0,1771266649,8329,4611,4611,7
24470,5509,2364100,13:45:00,20260216,0.0,D40,0.0,38.892311096191406,-77.02388763427734,,0.0,2.0,1.0,1771266640,21789,5509,5509,2
24475,5516,26728100,13:00:00,20260216,0.0,C53,1.0,38.902740478515625,-76.99495697021484,180.0,7.619999885559082,28.0,1.0,1771266648,21985,5516,5516,7
24476,5525,34388100,13:30:00,20260216,0.0,D40,1.0,38.993408203125,-77.03011322021484,,0.0,2.0,1.0,1771266649,18907,5525,5525,7
24478,5537,30895100,13:12:00,20260216,0.0,C53,1.0,38.91638946533203,-77.02214050292969,,0.0,16.0,1.0,1771266644,6848,5537,5537,7
24480,5539,16869100,12:12:00,20260216,0.0,C53,1.0,38.84852981567383,-76.9780502319336,208.0,10.972800254821777,62.0,1.0,1771266649,2711,5539,5539,7
24481,7146,35817100,13:00:00,20260216,0.0,D96,1.0,38.93566131591797,-77.08280944824219,133.0,10.668000221252441,35.0,1.0,1771266647,7859,7146,7146,1
24483,5461,22663100,12:36:00,20260216,0.0,C53,0.0,38.91585159301758,-77.02091979980469,,0.0,52.0,2.0,1771266657,6843,5461,5461,1
24486,5466,32271100,12:36:00,20260216,0.0,C53,1.0,38.86748123168945,-76.98860931396484,130.0,3.0480000972747803,46.0,2.0,1771266652,3759,5466,5466,7
24491,5479,7879100,13:24:00,20260216,0.0,C53,0.0,38.844749450683594,-76.98851776123047,153.0,3.0480000972747803,3.0,2.0,1771266655,13790,5479,5479,1
24492,7220,34080100,13:15:00,20260216,0.0,D40,0.0,38.91604995727539,-77.02191925048828,,0.0,16.0,2.0,1771266651,19141,7220,7220,1
24499,5500,13244100,12:15:00,20260216,0.0,D40,1.0,38.89223098754883,-77.02191925048828,249.0,4.572000026702881,57.0,1.0,1771266654,5262,5500,5500,2
24500,5501,30383100,13:00:00,20260216,0.0,D40,1.0,38.95206832885742,-77.02745819091797,,0.0,24.0,1.0,1771266650,8529,5501,5501,2
24504,5525,34388100,13:30:00,20260216,0.0,D40,1.0,38.993408203125,-77.03011322021484,,0.0,2.0,1.0,1771266653,18907,5525,5525,7
24510,4582,18067100,13:25:00,20260216,0.0,D96,0.0,38.91041946411133,-77.06407165527344,265.0,7.01039981842041,14.0,1.0,1771266665,6522,4582,4582,7
24512,5463,35591100,13:36:00,20260216,0.0,C53,1.0,38.92341995239258,-77.0472183227539,,0.0,2.0,1.0,1771266660,7272,5463,5463,7
24514,5466,32271100,12:36:00,20260216,0.0,C53,1.0,38.867340087890625,-76.98822784423828,104.0,5.486400127410889,46.0,1.0,1771266668,3759,5466,5466,7
24517,5475,16609100,12:48:00,20260216,0.0,C53,1.0,38.887001037597656,-76.9949722290039,181.0,8.53439998626709,36.0,1.0,1771266669,4889,5475,5475,7
24519,5479,7879100,13:24:00,20260216,0.0,C53,0.0,38.84476089477539,-76.9881591796875,66.0,7.315199851989746,3.0,2.0,1771266666,13790,5479,5479,1
